age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,3,293690,9,13,2,2,0,4,1,0,0,58,37,1
41,3,126517,15,10,5,11,4,2,0,0,0,20,37,0
23,3,169188,15,10,2,3,5,4,0,0,0,25,37,0
25,3,193701,9,13,4,7,1,4,0,0,0,38,37,0
33,3,460408,11,9,4,11,1,4,1,3325,0,50,37,0
25,3,211424,9,13,4,3,3,4,1,0,0,40,37,0
63,3,225102,11,9,2,5,0,2,1,0,0,40,38,0
52,4,146574,14,15,2,9,0,4,1,0,0,40,37,1
29,3,202558,8,11,2,12,2,4,0,0,0,40,37,0
22,3,137876,15,10,4,10,1,4,1,0,0,20,37,0
61,3,80896,12,14,2,9,0,1,1,0,0,45,17,1
20,3,39234,11,9,4,7,3,4,1,0,0,30,37,0
52,7,318351,15,10,2,14,5,4,0,0,0,40,37,1
32,5,178109,0,6,2,3,0,4,1,0,0,55,37,0
20,7,177161,11,9,4,14,3,3,0,0,0,45,37,0
31,1,253456,15,10,2,10,0,4,1,0,0,40,37,1
27,3,209801,15,10,4,0,1,4,0,0,0,45,38,0
43,3,179866,9,13,0,11,4,4,0,0,0,40,37,1
21,3,415755,15,10,4,7,3,4,1,0,0,40,37,0
43,3,336643,11,9,4,3,1,4,0,0,0,50,37,0
18,3,39222,1,7,4,7,3,4,1,0,0,40,37,0
43,3,197609,15,10,0,7,1,4,0,0,0,30,37,0
48,3,155659,8,11,2,2,0,4,1,7688,0,40,37,1
25,3,86872,9,13,2,3,0,4,1,0,0,55,37,1
22,3,203894,15,10,4,11,3,4,0,0,0,15,37,0
42,3,182108,9,13,4,3,1,4,0,0,0,35,37,0
55,3,229029,9,13,2,3,0,4,1,15024,0,48,37,1
28,3,292120,15,10,4,0,3,4,0,0,0,42,37,0
25,3,63062,15,10,4,4,3,4,1,0,0,60,37,0
53,3,139157,4,3,2,6,0,4,1,0,0,40,37,0
59,3,154100,12,14,4,11,1,4,0,27828,0,45,37,1
53,6,118793,11,9,2,10,0,4,1,0,0,40,37,0
29,3,131310,7,12,4,11,3,4,0,0,0,40,37,0
72,5,203523,14,15,2,3,0,4,1,0,0,10,37,0
20,3,34310,15,10,4,11,3,4,1,0,0,20,37,0
60,3,23336,12,14,0,11,1,4,1,0,0,50,37,0
61,3,204908,6,5,2,2,0,4,1,0,0,40,37,0
62,3,209844,15,10,0,0,4,4,0,0,0,30,37,0
53,5,237729,11,9,2,9,5,4,0,3411,0,65,37,0
71,3,169114,15,10,6,9,1,4,1,0,1429,40,37,0
55,6,157639,15,10,2,10,0,4,1,0,0,40,37,1
48,3,168262,9,13,2,11,0,4,1,0,0,25,37,1
22,3,113703,15,10,4,11,2,4,1,0,0,20,37,0
64,5,167877,11,9,2,9,0,4,1,0,0,60,37,1
30,3,348592,11,9,5,7,1,4,1,0,0,40,37,0
24,3,30656,11,9,4,5,1,4,1,0,0,20,37,0
28,3,37805,9,13,2,11,0,4,1,0,0,40,37,1
34,3,58305,11,9,2,2,0,4,1,0,1573,40,37,0
65,3,109351,6,5,6,8,4,2,0,0,0,24,37,0
31,3,168275,11,9,0,7,1,4,0,0,0,28,37,0
45,3,215620,11,9,0,13,1,4,1,0,0,40,37,0
28,3,167987,11,9,4,7,3,4,0,0,0,40,37,0
47,1,101016,9,13,2,0,5,4,0,7688,0,40,37,1
25,3,266600,11,9,2,0,0,2,1,3137,0,40,37,0
58,5,127539,0,6,2,2,0,4,1,2407,0,25,37,0
47,3,168262,9,13,4,0,3,4,1,0,0,40,37,0
37,0,194630,12,14,4,3,3,4,0,0,0,40,37,0
39,7,201105,9,13,2,14,5,4,0,0,0,30,37,0
19,7,37332,11,9,4,14,3,4,0,1055,0,12,37,0
40,3,169995,11,9,0,2,4,4,1,0,0,40,37,0
57,3,137653,11,9,2,0,5,4,0,0,0,40,37,0
49,3,268234,5,4,2,5,0,4,1,0,0,40,37,0
37,3,343721,9,13,2,9,0,4,1,0,0,40,37,1
19,3,166153,11,9,4,11,3,4,0,0,0,30,37,0
56,3,91262,11,9,2,13,0,1,1,0,0,45,37,0
24,3,52262,11,9,4,6,1,4,1,0,0,40,37,0
52,0,202452,11,9,0,0,1,4,0,0,0,43,37,0
47,3,149700,9,13,2,12,0,4,1,15024,0,40,37,1
36,1,287821,9,13,2,0,5,4,0,0,0,40,37,1
31,3,246439,7,12,4,12,3,4,1,0,0,45,37,0
45,1,148254,12,14,0,9,1,4,0,0,0,35,37,0
29,1,205262,15,10,4,0,1,3,1,0,0,40,6,0
21,7,207782,15,10,4,14,3,4,1,0,0,30,37,0
48,3,246891,15,10,6,11,4,4,1,0,0,50,37,1
31,3,137076,9,13,2,10,0,4,1,0,0,40,37,0
44,3,141131,2,8,0,6,4,1,0,0,0,40,33,0
49,5,215096,6,5,0,7,1,4,0,0,0,20,37,0
52,3,114674,9,13,2,9,0,4,1,0,0,52,37,1
22,7,153131,15,10,4,14,3,4,1,0,0,40,37,0
68,7,294420,9,13,6,14,1,4,0,0,0,2,37,0
53,5,33304,14,15,2,9,0,4,1,0,0,38,37,1
47,3,149366,9,13,2,6,0,4,1,0,0,40,27,0
46,3,25894,10,16,0,9,1,1,1,0,0,40,17,1
55,5,141807,9,13,2,3,0,4,1,0,0,40,37,1
61,3,111797,8,11,0,0,1,2,0,0,0,32,37,0
19,3,393712,11,9,4,0,3,4,0,0,0,20,37,0
21,3,145964,15,10,2,2,0,4,1,7298,0,60,37,1
35,3,282461,11,9,2,13,0,4,1,0,0,50,37,0
27,3,79661,11,9,2,11,0,4,1,4386,0,40,37,1
36,3,383518,15,10,2,0,5,2,0,99999,0,40,37,1
40,5,171615,15,10,4,2,1,4,1,0,0,35,37,1
28,3,194690,5,4,5,7,3,4,1,0,0,60,24,0
33,3,207937,11,9,4,2,1,4,1,0,1092,40,37,0
23,3,340543,9,13,4,3,1,4,0,0,0,38,37,0
23,3,109430,11,9,4,7,1,4,0,0,0,40,37,0
25,3,202560,15,10,4,7,1,4,0,0,0,40,37,0
73,6,74040,5,4,0,7,1,1,0,0,0,40,37,0
63,3,154526,15,10,4,3,1,4,0,0,0,40,37,0
40,1,189189,9,13,2,9,5,4,0,0,0,20,37,0
37,3,137229,8,11,0,11,1,4,1,0,0,45,37,1
62,7,144116,0,6,2,14,0,4,1,0,0,40,37,0
41,3,323919,5,4,2,2,0,4,1,0,0,40,37,0
45,7,83601,2,8,6,14,4,4,0,0,0,70,37,0
40,7,299197,11,9,4,14,1,4,1,0,0,23,37,0
37,3,421633,8,11,0,5,4,2,0,0,0,40,37,0
42,3,444134,11,9,2,13,0,4,1,0,0,40,37,0
68,3,195868,9,13,2,11,0,4,1,20051,0,40,37,1
33,3,183612,11,9,2,6,0,4,1,0,0,40,37,1
19,3,196857,1,7,4,0,3,4,0,594,0,15,37,0
27,3,139209,11,9,4,6,4,2,0,0,0,40,37,0
18,7,165532,2,8,4,14,3,4,1,0,0,25,37,0
68,3,159191,15,10,4,0,1,4,0,0,0,40,37,0
18,4,352640,15,10,4,0,3,4,0,0,0,20,37,0
38,3,49115,11,9,2,6,0,4,1,0,0,40,37,1
23,3,350181,11,9,4,11,1,4,1,0,0,40,37,0
42,3,806552,15,10,2,3,0,4,1,0,0,50,37,1
27,3,110663,11,9,2,11,0,4,1,0,0,50,37,0
26,0,85482,11,9,4,0,1,1,1,0,0,40,37,0
25,3,208881,9,13,2,9,0,4,1,0,0,60,37,0
45,1,164427,9,13,0,9,4,4,0,0,0,40,37,0
61,3,223133,11,9,0,5,1,2,0,0,0,40,37,0
35,3,133906,11,9,0,0,4,4,0,0,0,40,37,0
35,3,133839,15,10,2,6,0,4,1,0,0,40,37,1
65,5,227531,9,13,0,7,1,4,0,0,0,35,37,0
26,3,114483,11,9,4,2,3,4,1,0,0,40,37,0
36,4,337778,15,10,2,3,0,4,1,0,0,60,40,1
20,3,344394,15,10,4,7,1,4,0,0,0,30,37,0
23,3,140414,11,9,2,2,0,4,1,0,0,40,37,0
52,3,159755,9,13,2,3,0,4,1,0,1887,40,37,1
33,3,479600,15,10,4,7,4,2,0,0,0,40,37,0
35,1,190964,9,13,2,2,0,4,1,0,0,40,37,0
18,3,120781,0,6,4,7,3,4,1,0,0,20,37,0
30,3,236599,11,9,2,3,0,4,1,0,0,50,37,0
33,3,182926,9,13,2,3,0,4,1,15024,0,50,37,1
38,3,127865,12,14,4,0,4,4,0,0,0,40,37,0
47,3,362654,11,9,2,6,0,4,1,0,0,40,37,0
44,1,193882,8,11,4,12,1,4,1,0,1340,40,37,0
30,3,553405,11,9,2,2,0,4,1,0,0,40,37,1
64,5,198186,12,14,4,9,1,4,0,0,0,30,38,0
23,3,139187,1,7,4,5,3,4,1,0,0,50,37,0
22,5,238917,11,9,4,5,1,4,1,0,0,40,37,0
32,3,347112,9,13,4,3,1,4,0,0,0,45,37,0
21,3,131473,15,10,4,11,3,1,1,0,0,20,39,0
32,3,169841,15,10,0,11,1,4,0,0,0,55,37,0
27,3,327766,15,10,0,2,1,4,1,0,0,45,37,0
45,3,243743,15,10,2,11,0,4,1,0,0,50,37,1
63,3,50349,11,9,6,7,1,4,0,0,0,34,37,0
36,3,203828,11,9,2,2,0,4,1,0,0,40,20,0
24,3,329408,1,7,4,5,1,4,1,0,0,40,37,0
74,7,278557,8,11,2,14,0,4,1,0,0,32,37,0
48,4,38240,11,9,2,4,0,4,1,0,0,40,37,1
63,3,170815,15,10,2,9,0,4,1,0,0,38,37,0
37,3,387430,15,10,2,0,0,4,1,0,0,37,37,0
35,6,227128,11,9,0,2,3,4,1,0,0,40,37,0
27,5,107846,11,9,4,10,1,4,1,0,0,30,37,0
64,3,262645,11,9,2,11,0,4,1,0,0,50,37,1
30,3,167990,14,15,2,9,0,4,1,0,0,60,37,1
69,3,230417,10,16,2,9,0,4,1,0,0,40,2,1
28,3,226089,0,6,4,6,4,4,0,0,0,40,37,0
44,3,150098,15,10,2,11,0,2,1,0,0,50,37,1
49,1,298445,14,15,2,9,5,4,0,0,1977,60,37,1
49,3,315984,11,9,2,6,0,4,1,0,0,40,37,0
53,3,53812,15,10,6,3,1,4,0,0,0,54,37,0
31,3,226696,11,9,4,2,1,4,1,0,0,50,37,1
38,3,260997,15,10,2,6,0,2,1,0,0,40,37,0
46,3,169042,0,6,4,7,1,4,0,0,0,25,6,0
60,5,127805,5,4,2,13,0,4,1,0,0,40,37,1
64,3,133169,1,7,6,6,1,4,0,0,0,40,17,0
63,3,137192,9,13,2,2,0,1,1,0,0,40,33,0
45,6,32186,9,13,5,9,1,4,0,0,0,40,37,0
48,3,129777,11,9,6,0,4,4,0,0,0,40,37,0
29,3,74784,11,9,2,13,0,4,1,0,0,70,37,0
49,3,102583,15,10,2,9,0,4,1,0,1848,44,37,1
47,3,98828,11,9,6,9,4,3,0,0,0,35,31,0
36,3,75073,15,10,4,2,1,2,1,0,0,55,37,0
40,3,210275,11,9,5,13,4,2,0,0,0,40,37,0
44,3,235786,15,10,2,9,0,4,1,7298,0,45,37,1
38,3,334999,11,9,2,11,0,4,1,0,0,45,37,0
25,3,124111,9,13,4,11,3,4,0,0,0,36,38,0
30,6,714597,15,10,4,10,1,2,1,0,0,45,37,0
29,3,201454,15,10,4,0,1,4,0,0,0,40,37,0
30,3,181372,9,13,2,9,5,4,0,0,0,40,37,1
25,3,144334,11,9,4,3,3,2,1,0,0,40,37,0
22,3,235829,15,10,4,0,3,4,0,0,0,40,37,0
29,3,213692,15,10,4,2,3,4,1,0,0,45,37,0
27,7,251854,9,13,2,14,5,2,0,0,0,35,38,1
52,0,197515,11,9,2,10,0,4,1,0,0,40,37,0
42,1,339671,9,13,3,9,1,4,0,8614,0,45,37,1
21,3,63899,1,7,4,0,2,4,0,0,0,40,37,0
28,5,240172,12,14,4,9,3,4,1,0,0,40,37,0
26,3,464552,6,5,4,5,3,4,1,0,0,45,24,0
22,3,203894,15,10,4,13,1,4,0,0,0,24,37,0
39,5,187693,11,9,2,2,0,4,1,0,0,72,37,1
60,3,82775,15,10,2,11,0,4,1,0,0,55,37,0
35,3,193815,7,12,2,0,0,4,1,0,0,40,37,1
39,3,187847,15,10,4,2,1,4,1,0,0,40,37,0
37,4,107164,0,6,4,13,1,4,1,0,2559,50,37,1
45,5,77132,15,10,4,11,1,4,1,0,0,55,37,0
29,3,183627,11,9,2,6,0,4,1,3137,0,48,19,0
35,3,214896,11,9,0,0,1,4,0,0,0,45,37,0
60,3,232337,5,4,0,6,1,4,1,0,0,40,37,0
50,0,299831,15,10,0,0,4,4,0,0,880,40,37,0
51,3,202956,8,11,2,11,0,4,1,0,0,40,37,0
33,3,166275,11,9,4,6,1,4,0,0,0,40,37,0
24,3,200295,15,10,4,7,1,4,1,0,0,30,37,0
45,3,234699,11,9,3,7,4,2,0,0,0,60,37,1
33,3,189265,9,13,4,3,1,4,0,0,0,40,37,0
48,3,247685,15,10,0,2,1,4,1,3325,0,40,37,0
40,3,104196,11,9,2,12,0,4,1,0,0,40,37,0
25,3,67151,9,13,4,3,1,4,0,0,0,60,37,0
44,5,98806,5,4,2,2,0,4,1,0,0,38,37,0
24,3,585203,9,13,2,3,5,4,0,7688,0,45,37,1
33,3,147700,11,9,2,2,0,3,1,0,0,40,37,0
43,4,172826,15,10,2,11,0,4,1,99999,0,55,37,1
